Дата,Смена,idMO,Гос. номер,Объект,Рейс №,Зона погрузки,Зона выгрузки,Погружен в,Выгружен в,Длительность, мин,Пробег, км,Объём, м3
2026-02-16,2 смена,5798,Х570РХ72,ЕКБ общая граница,1,ЕКБ погрузка,ЕКБ выгрузка,02:06,02:28,178,,
2026-02-16,2 смена,5798,Х570РХ72,ЕКБ общая граница,2,ЕКБ погрузка,ЕКБ выгрузка,03:21,03:49,74,,
2026-02-16,2 смена,5798,Х570РХ72,ЕКБ общая граница,3,ЕКБ погрузка,ЕКБ выгрузка,04:20,05:14,79,,
2026-02-16,2 смена,5798,Х570РХ72,ЕКБ общая граница,4,ЕКБ погрузка,ЕКБ выгрузка,05:55,07:30,129,,
2026-02-16,2 смена,32,Р665КХ72,ЕКБ общая граница,1,ЕКБ погрузка,ЕКБ выгрузка,20:32,20:49,57,,
2026-02-16,2 смена,32,Р665КХ72,ЕКБ общая граница,2,ЕКБ погрузка,ЕКБ выгрузка,21:09,21:36,42,,
2026-02-16,2 смена,32,Р665КХ72,ЕКБ общая граница,3,ЕКБ погрузка,ЕКБ выгрузка,21:56,22:19,38,,
2026-02-16,2 смена,32,Р665КХ72,ЕКБ общая граница,4,ЕКБ погрузка,ЕКБ выгрузка,23:01,23:29,65,,
2026-02-16,2 смена,32,Р665КХ72,ЕКБ общая граница,5,ЕКБ погрузка,ЕКБ выгрузка,00:02,00:18,43,,
2026-02-16,2 смена,32,Р665КХ72,ЕКБ общая граница,6,ЕКБ погрузка,ЕКБ выгрузка,02:53,03:08,165,,
2026-02-16,2 смена,32,Р665КХ72,ЕКБ общая граница,7,ЕКБ погрузка,ЕКБ выгрузка,04:25,04:39,42,,
2026-02-16,2 смена,32,Р665КХ72,ЕКБ общая граница,8,ЕКБ погрузка,ЕКБ выгрузка,05:07,05:20,36,,
2026-02-16,2 смена,32,Р665КХ72,ЕКБ общая граница,9,ЕКБ погрузка,ЕКБ выгрузка,06:02,06:20,54,,
2026-02-16,2 смена,1562,С840НС72,Тобольск общая зона,1,Тобольск Качипова,Тобольск выгрузка,20:51,21:27,56,,
2026-02-16,2 смена,1562,С840НС72,Тобольск общая зона,2,Тобольск Качипова,Тобольск выгрузка,22:15,22:51,66,,
2026-02-16,2 смена,1562,С840НС72,Тобольск общая зона,3,Тобольск Качипова,Тобольск выгрузка,23:25,23:49,40,,
2026-02-16,2 смена,1562,С840НС72,Тобольск общая зона,4,Тобольск Качипова,Тобольск выгрузка,02:09,02:42,157,,
2026-02-16,2 смена,1562,С840НС72,Тобольск общая зона,5,Тобольск Качипова,Тобольск выгрузка,03:23,04:10,69,,
2026-02-16,2 смена,1562,С840НС72,Тобольск общая зона,6,Тобольск Качипова,Тобольск выгрузка,04:55,06:03,97,,
2026-02-16,2 смена,1582,С842НС72,ЕКБ общая граница,1,ЕКБ погрузка,ЕКБ выгрузка,20:47,21:04,59,,
2026-02-16,2 смена,1582,С842НС72,ЕКБ общая граница,2,ЕКБ погрузка,ЕКБ выгрузка,21:45,22:03,41,,
2026-02-16,2 смена,1582,С842НС72,ЕКБ общая граница,3,ЕКБ погрузка,ЕКБ выгрузка,22:36,23:49,102,,
