Дата,Смена,idMO,Гос. номер,Объект,Зона,Тег,Вход,Выход,Время в зоне, мин
2026-02-16,1 смена,1562,С840НС72,Тобольск общая зона,Тобольск Качипова,dt_loading,11:19,11:47,27.5
2026-02-16,1 смена,1562,С840НС72,Тобольск общая зона,Тобольск выгрузка,dt_unloading,12:05,14:18,133.4
2026-02-16,1 смена,1562,С840НС72,Тобольск общая зона,Тобольск Качипова,dt_loading,14:36,14:57,21.4
2026-02-16,1 смена,1562,С840НС72,Тобольск общая зона,Тобольск выгрузка,dt_unloading,15:14,15:32,17.8
2026-02-16,1 смена,1562,С840НС72,Тобольск общая зона,Тобольск Качипова,dt_loading,15:48,17:03,75.6
2026-02-16,1 смена,1562,С840НС72,Тобольск общая зона,Тобольск выгрузка,dt_unloading,17:21,17:46,24.8
2026-02-16,1 смена,1563,С881НС72,Тобольск общая зона,Тобольск выгрузка,dt_unloading,07:31,08:39,68.3
2026-02-16,1 смена,1563,С881НС72,Тобольск общая зона,Тобольск общая зона,dt_boundary,07:31,19:30,718.7
2026-02-16,1 смена,1563,С881НС72,Тобольск общая зона,Тобольск Качипова,dt_loading,08:55,09:07,12.4
2026-02-16,1 смена,1563,С881НС72,Тобольск общая зона,Тобольск выгрузка,dt_unloading,09:23,09:35,11.6
2026-02-16,1 смена,1563,С881НС72,Тобольск общая зона,Тобольск Качипова,dt_loading,09:51,10:06,15.1
2026-02-16,1 смена,1563,С881НС72,Тобольск общая зона,Тобольск выгрузка,dt_unloading,10:21,10:29,7.5
2026-02-16,1 смена,1563,С881НС72,Тобольск общая зона,Тобольск Качипова,dt_loading,10:45,11:04,19.4
2026-02-16,1 смена,1563,С881НС72,Тобольск общая зона,Тобольск выгрузка,dt_unloading,11:22,11:29,7.5
2026-02-16,1 смена,1563,С881НС72,Тобольск общая зона,Тобольск Качипова,dt_loading,11:49,12:11,21.7
2026-02-16,1 смена,1563,С881НС72,Тобольск общая зона,Тобольск выгрузка,dt_unloading,12:28,14:21,113.7
2026-02-16,1 смена,1563,С881НС72,Тобольск общая зона,Тобольск Качипова,dt_loading,14:36,15:06,29.7
2026-02-16,1 смена,1563,С881НС72,Тобольск общая зона,Тобольск выгрузка,dt_unloading,15:24,15:47,23.2
2026-02-16,1 смена,1563,С881НС72,Тобольск общая зона,Тобольск Качипова,dt_loading,16:02,17:05,63.2
2026-02-16,1 смена,1563,С881НС72,Тобольск общая зона,Тобольск выгрузка,dt_unloading,17:21,19:17,115.3
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,ЕКБ общая граница,dt_boundary,07:51,18:43,652.4
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,07:52,08:53,61
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,09:00,10:03,62.8
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,10:09,10:44,35.1
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,10:50,10:59,8.5
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,11:04,11:44,40.1
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,11:50,12:00,9.7
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,12:05,12:27,21.9
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,12:33,12:45,12.9
