vehicle_id,report_date,shift,vehicle_model,department_unit,stay_h,engine_h,idle_h,fuel_l,rate_fact,norm,load_pct,util_pct
7400АР28,2026-02-09,День,Экскаватор SANY SY330H  (гидромолот),"",0.00,0.00,0.00,0.0,0.00,16.4,0.0,0.0
7400АР28,2026-02-10,Вечер,Экскаватор SANY SY330H  (гидромолот),"",0.00,0.00,0.00,0.0,0.00,16.4,0.0,0.0
7400АР28,2026-02-10,День,Экскаватор SANY SY330H  (гидромолот),"",0.00,0.00,0.00,0.0,0.00,16.4,0.0,0.0
7400АР28,2026-02-11,Вечер,Экскаватор SANY SY330H  (гидромолот),"",0.00,0.00,0.00,0.0,0.00,16.4,0.0,0.0
7400АР28,2026-02-11,День,Экскаватор SANY SY330H  (гидромолот),"",0.00,0.00,0.00,0.0,0.00,16.4,0.0,0.0
7510ОВ72,2026-02-04,Вечер,Погрузчик Doosan DISD SD200,"",0.00,0.00,0.00,0.0,0.00,6.5,0.0,0.0
7510ОВ72,2026-02-04,День,Погрузчик Doosan DISD SD200,"",0.00,0.00,0.00,0.0,0.00,6.5,0.0,0.0
7510ОВ72,2026-02-05,Вечер,Погрузчик Doosan DISD SD200,"",0.00,0.00,0.00,0.0,0.00,6.5,0.0,0.0
7510ОВ72,2026-02-05,День,Погрузчик Doosan DISD SD200,"",0.00,0.00,0.00,0.0,0.00,6.5,0.0,0.0
7510ОВ72,2026-02-06,Вечер,Погрузчик Doosan DISD SD200,"",0.00,0.00,0.00,0.0,0.00,6.5,0.0,0.0
7510ОВ72,2026-02-06,День,Погрузчик Doosan DISD SD200,"",0.00,0.00,0.00,0.0,0.00,6.5,0.0,0.0
7510ОВ72,2026-02-07,Вечер,Погрузчик Doosan DISD SD200,"",0.00,0.00,0.00,0.0,0.00,6.5,0.0,0.0
7510ОВ72,2026-02-07,День,Погрузчик Doosan DISD SD200,"",0.00,0.00,0.00,0.0,0.00,6.5,0.0,0.0
7510ОВ72,2026-02-08,Вечер,Погрузчик Doosan DISD SD200,"",0.00,0.00,0.00,0.0,0.00,6.5,0.0,0.0
7510ОВ72,2026-02-08,День,Погрузчик Doosan DISD SD200,"",0.00,0.00,0.00,0.0,0.00,6.5,0.0,0.0
7510ОВ72,2026-02-09,Вечер,Погрузчик Doosan DISD SD200,"",0.00,0.00,0.00,0.0,0.00,6.5,0.0,0.0
7510ОВ72,2026-02-09,День,Погрузчик Doosan DISD SD200,"",0.00,0.00,0.00,0.0,0.00,6.5,0.0,0.0
7510ОВ72,2026-02-10,Вечер,Погрузчик Doosan DISD SD200,"",0.00,0.00,0.00,0.0,0.00,6.5,0.0,0.0
7510ОВ72,2026-02-10,День,Погрузчик Doosan DISD SD200,"",0.00,0.00,0.00,0.0,0.00,6.5,0.0,0.0
7510ОВ72,2026-02-11,День,Погрузчик Doosan DISD SD200,"",0.00,0.00,0.00,0.0,0.00,6.5,0.0,0.0
7625ОЕ72,2026-02-04,Вечер,Каток грунтовый  Bomag 216 D-40,СМУ ВСЖМ,11.97,10.11,1.86,57.6,5.70,7.0,92.1,84.5
7625ОЕ72,2026-02-04,День,Каток грунтовый  Bomag 216 D-40,СМУ ВСЖМ,11.94,8.56,3.38,61.2,7.15,7.0,78.2,71.7
7625ОЕ72,2026-02-05,Вечер,Каток грунтовый  Bomag 216 D-40,СМУ ВСЖМ,11.96,10.03,1.93,67.9,6.77,7.0,91.5,83.9
7625ОЕ72,2026-02-05,День,Каток грунтовый  Bomag 216 D-40,СМУ ВСЖМ,11.93,10.01,1.92,77.2,7.71,7.0,91.5,83.9
7625ОЕ72,2026-02-06,Вечер,Каток грунтовый  Bomag 216 D-40,СМУ ВСЖМ,11.97,10.25,1.72,34.3,3.35,7.0,93.4,85.6
7625ОЕ72,2026-02-06,День,Каток грунтовый  Bomag 216 D-40,СМУ ВСЖМ,11.99,10.03,1.96,92.2,9.19,7.0,91.3,83.7
7625ОЕ72,2026-02-07,Вечер,Каток грунтовый  Bomag 216 D-40,СМУ ВСЖМ,11.95,10.48,1.47,80.7,7.70,7.0,95.7,87.7
7625ОЕ72,2026-02-07,День,Каток грунтовый  Bomag 216 D-40,СМУ ВСЖМ,11.98,9.59,2.39,72.2,7.53,7.0,87.4,80.1
7625ОЕ72,2026-02-08,Вечер,Каток грунтовый  Bomag 216 D-40,СМУ ВСЖМ,11.92,10.32,1.60,35.0,3.39,7.0,94.4,86.6
7625ОЕ72,2026-02-08,День,Каток грунтовый  Bomag 216 D-40,СМУ ВСЖМ,11.98,10.00,1.98,91.6,9.16,7.0,91.1,83.5
7625ОЕ72,2026-02-09,Вечер,Каток грунтовый  Bomag 216 D-40,СМУ ВСЖМ,11.93,9.86,2.07,63.1,6.40,7.0,90.2,82.7
7625ОЕ72,2026-02-09,День,Каток грунтовый  Bomag 216 D-40,СМУ ВСЖМ,11.94,9.93,2.01,76.7,7.73,7.0,90.7,83.2
7625ОЕ72,2026-02-10,Вечер,Каток грунтовый  Bomag 216 D-40,СМУ ВСЖМ,11.96,10.32,1.64,52.8,5.12,7.0,94.1,86.3
7625ОЕ72,2026-02-10,День,Каток грунтовый  Bomag 216 D-40,СМУ ВСЖМ,11.97,9.84,2.13,70.9,7.20,7.0,89.7,82.2
7625ОЕ72,2026-02-11,Вечер,Каток грунтовый  Bomag 216 D-40,СМУ ВСЖМ,11.92,10.00,1.92,45.6,4.56,7.0,91.5,83.9
7625ОЕ72,2026-02-11,День,Каток грунтовый  Bomag 216 D-40,СМУ ВСЖМ,11.93,10.01,1.92,100.4,10.03,7.0,91.5,83.9
7628ОЕ72,2026-02-04,Вечер,Каток грунтовый Bomag 215 D-40,СМУ г. Тобольск,11.99,9.64,2.36,62.6,6.49,7.0,87.7,80.4
7628ОЕ72,2026-02-04,День,Каток грунтовый Bomag 215 D-40,СМУ г. Тобольск,11.93,3.98,7.94,5.1,1.28,7.0,36.4,33.4
7628ОЕ72,2026-02-05,Вечер,Каток грунтовый Bomag 215 D-40,СМУ г. Тобольск,12.00,9.20,2.79,65.5,7.12,7.0,83.7,76.7
7628ОЕ72,2026-02-05,День,Каток грунтовый Bomag 215 D-40,СМУ г. Тобольск,11.95,6.76,5.20,51.3,7.59,7.0,61.7,56.5
7628ОЕ72,2026-02-06,День,Каток грунтовый Bomag 215 D-40,СМУ г. Тобольск,0.49,0.17,0.32,0.0,0.00,7.0,37.3,34.2
7628ОЕ72,2026-02-07,Вечер,Каток грунтовый Bomag 215 D-40,СМУ г. Тобольск,11.46,9.71,1.75,68.4,7.05,7.0,92.4,84.7
7628ОЕ72,2026-02-08,Вечер,Каток грунтовый Bomag 215 D-40,СМУ г. Тобольск,11.96,9.54,2.42,50.9,5.33,7.0,87.0,79.8
7628ОЕ72,2026-02-08,День,Каток грунтовый Bomag 215 D-40,СМУ г. Тобольск,11.96,8.28,3.68,74.0,8.93,7.0,75.6,69.3
7628ОЕ72,2026-02-09,Вечер,Каток грунтовый Bomag 215 D-40,СМУ г. Тобольск,11.96,1.31,10.66,4.9,3.75,7.0,11.9,10.9
7628ОЕ72,2026-02-09,День,Каток грунтовый Bomag 215 D-40,СМУ г. Тобольск,11.97,4.30,7.67,35.7,8.30,7.0,39.2,35.9
7628ОЕ72,2026-02-10,Вечер,Каток грунтовый Bomag 215 D-40,СМУ г. Тобольск,11.97,9.93,2.03,69.8,7.03,7.0,90.5,83.0
7628ОЕ72,2026-02-10,День,Каток грунтовый Bomag 215 D-40,СМУ г. Тобольск,11.96,3.60,8.36,18.9,5.25,7.0,32.8,30.1
7628ОЕ72,2026-02-11,День,Каток грунтовый Bomag 215 D-40,СМУ г. Тобольск,0.46,0.00,0.46,0.0,0.00,7.0,0.0,0.0
7629ОЕ72,2026-02-04,Вечер,Каток грунтовый Bomag 212 D-40,СМУ ВСЖМ,11.99,5.03,6.96,10.1,2.01,7.0,45.8,42.0
7629ОЕ72,2026-02-04,День,Каток грунтовый Bomag 212 D-40,СМУ ВСЖМ,11.96,10.90,1.06,48.2,4.42,7.0,99.4,91.1
7629ОЕ72,2026-02-05,Вечер,Каток грунтовый Bomag 212 D-40,СМУ ВСЖМ,11.96,4.24,7.72,11.4,2.69,7.0,38.7,35.5
7629ОЕ72,2026-02-05,День,Каток грунтовый Bomag 212 D-40,СМУ ВСЖМ,11.96,10.22,1.74,44.4,4.35,7.0,93.2,85.5
7629ОЕ72,2026-02-06,Вечер,Каток грунтовый Bomag 212 D-40,СМУ ВСЖМ,12.00,3.51,8.49,4.9,1.40,7.0,31.9,29.3
7629ОЕ72,2026-02-06,День,Каток грунтовый Bomag 212 D-40,СМУ ВСЖМ,11.95,10.50,1.45,45.4,4.32,7.0,95.8,87.8
7629ОЕ72,2026-02-07,Вечер,Каток грунтовый Bomag 212 D-40,СМУ ВСЖМ,12.00,9.13,2.87,97.7,10.71,7.0,83.0,76.1
7629ОЕ72,2026-02-07,День,Каток грунтовый Bomag 212 D-40,СМУ ВСЖМ,11.94,10.96,0.98,34.5,3.15,7.0,100.0,91.8
7629ОЕ72,2026-02-08,Вечер,Каток грунтовый Bomag 212 D-40,СМУ ВСЖМ,11.98,5.26,6.72,36.8,6.99,7.0,47.9,43.9
7629ОЕ72,2026-02-08,День,Каток грунтовый Bomag 212 D-40,СМУ ВСЖМ,11.93,10.84,1.09,100.5,9.27,7.0,99.2,90.9
7629ОЕ72,2026-02-09,Вечер,Каток грунтовый Bomag 212 D-40,СМУ ВСЖМ,11.99,2.95,9.03,5.3,1.79,7.0,26.9,24.6
7629ОЕ72,2026-02-09,День,Каток грунтовый Bomag 212 D-40,СМУ ВСЖМ,11.98,10.87,1.11,31.0,2.85,7.0,99.0,90.7
7629ОЕ72,2026-02-10,Вечер,Каток грунтовый Bomag 212 D-40,СМУ ВСЖМ,11.99,7.58,4.40,57.2,7.54,7.0,69.0,63.3
7629ОЕ72,2026-02-10,День,Каток грунтовый Bomag 212 D-40,СМУ ВСЖМ,11.98,10.97,1.01,90.5,8.25,7.0,99.9,91.5
7629ОЕ72,2026-02-11,Вечер,Каток грунтовый Bomag 212 D-40,СМУ ВСЖМ,11.99,4.75,7.24,3.8,0.80,7.0,43.2,39.6
7629ОЕ72,2026-02-11,День,Каток грунтовый Bomag 212 D-40,СМУ ВСЖМ,11.98,11.40,0.58,63.0,5.53,7.0,100.0,95.2
7649ОА72,2026-02-04,Вечер,Экскаватор-погрузчик CASE 695ST,СМУ г. Новый Уренгой,11.98,0.25,11.73,1.3,5.26,9.0,2.3,2.1
7649ОА72,2026-02-04,День,Экскаватор-погрузчик CASE 695ST,СМУ г. Новый Уренгой,12.00,5.62,6.37,34.4,6.12,9.0,51.1,46.9
7649ОА72,2026-02-05,Вечер,Экскаватор-погрузчик CASE 695ST,СМУ г. Новый Уренгой,0.48,0.00,0.48,0.4,0.00,9.0,0.0,0.0
7649ОА72,2026-02-05,День,Экскаватор-погрузчик CASE 695ST,СМУ г. Новый Уренгой,11.48,3.76,7.72,40.0,10.65,9.0,35.7,32.7
7649ОА72,2026-02-06,Вечер,Экскаватор-погрузчик CASE 695ST,СМУ г. Новый Уренгой,11.95,0.00,11.95,0.7,0.00,9.0,0.0,0.0
7649ОА72,2026-02-06,День,Экскаватор-погрузчик CASE 695ST,СМУ г. Новый Уренгой,11.50,2.25,9.25,44.8,19.92,9.0,21.3,19.6
7649ОА72,2026-02-07,Вечер,Экскаватор-погрузчик CASE 695ST,СМУ г. Новый Уренгой,11.98,0.04,11.94,0.0,0.00,9.0,0.3,0.3
7649ОА72,2026-02-07,День,Экскаватор-погрузчик CASE 695ST,СМУ г. Новый Уренгой,11.69,4.21,7.48,33.3,7.90,9.0,39.3,36.1
7649ОА72,2026-02-08,Вечер,Экскаватор-погрузчик CASE 695ST,СМУ г. Новый Уренгой,11.93,0.07,11.86,0.3,4.03,9.0,0.7,0.6
7649ОА72,2026-02-08,День,Экскаватор-погрузчик CASE 695ST,СМУ г. Новый Уренгой,11.94,5.04,6.90,28.7,5.69,9.0,46.0,42.2
7649ОА72,2026-02-09,Вечер,Экскаватор-погрузчик CASE 695ST,СМУ г. Новый Уренгой,12.00,0.00,12.00,0.7,0.00,9.0,0.0,0.0
7649ОА72,2026-02-09,День,Экскаватор-погрузчик CASE 695ST,СМУ г. Новый Уренгой,11.93,5.77,6.16,31.7,5.50,9.0,52.7,48.3
7649ОА72,2026-02-10,Вечер,Экскаватор-погрузчик CASE 695ST,СМУ г. Новый Уренгой,0.50,0.20,0.30,1.9,9.70,9.0,42.8,39.2
7649ОА72,2026-02-10,День,Экскаватор-погрузчик CASE 695ST,СМУ г. Новый Уренгой,11.61,4.22,7.39,33.8,8.02,9.0,39.6,36.3
7953ОЕ72,2026-02-04,Вечер,Экскаватор-погрузчик Case 580T,СМУ г. Омск,11.94,10.01,1.93,36.0,3.60,6.1,91.5,83.9
7953ОЕ72,2026-02-04,День,Экскаватор-погрузчик Case 580T,СМУ г. Омск,5.72,5.66,0.06,24.0,4.24,6.1,100.0,98.9
7953ОЕ72,2026-02-05,Вечер,Экскаватор-погрузчик Case 580T,СМУ г. Омск,12.00,6.86,5.14,26.8,3.91,6.1,62.4,57.2
7953ОЕ72,2026-02-05,День,Экскаватор-погрузчик Case 580T,СМУ г. Омск,12.00,8.32,3.68,41.4,4.98,6.1,75.7,69.3
7953ОЕ72,2026-02-06,Вечер,Экскаватор-погрузчик Case 580T,СМУ г. Омск,11.43,8.44,2.99,33.3,3.94,6.1,80.6,73.9
7953ОЕ72,2026-02-06,День,Экскаватор-погрузчик Case 580T,СМУ г. Омск,0.48,0.48,0.00,4.8,9.92,6.1,100.0,100.0
7953ОЕ72,2026-02-07,Вечер,Экскаватор-погрузчик Case 580T,СМУ г. Омск,11.98,8.25,3.73,24.7,2.99,6.1,75.2,68.9
7953ОЕ72,2026-02-07,День,Экскаватор-погрузчик Case 580T,СМУ г. Омск,11.99,10.25,1.74,48.4,4.72,6.1,93.2,85.5
7953ОЕ72,2026-02-08,Вечер,Экскаватор-погрузчик Case 580T,СМУ г. Омск,12.00,6.29,5.71,15.1,2.40,6.1,57.2,52.4
7953ОЕ72,2026-02-08,День,Экскаватор-погрузчик Case 580T,СМУ г. Омск,9.68,7.41,2.27,42.8,5.78,6.1,83.5,76.6
7953ОЕ72,2026-02-09,Вечер,Экскаватор-погрузчик Case 580T,СМУ г. Омск,12.00,4.13,7.87,17.9,4.34,6.1,37.5,34.4
7953ОЕ72,2026-02-09,День,Экскаватор-погрузчик Case 580T,СМУ г. Омск,12.00,5.76,6.24,22.6,3.92,6.1,52.4,48.0
7953ОЕ72,2026-02-10,Вечер,Экскаватор-погрузчик Case 580T,СМУ г. Омск,11.99,2.37,9.62,9.8,4.14,6.1,21.5,19.7
7953ОЕ72,2026-02-10,День,Экскаватор-погрузчик Case 580T,СМУ г. Омск,11.95,5.31,6.63,19.3,3.63,6.1,48.5,44.5
7953ОЕ72,2026-02-11,День,Экскаватор-погрузчик Case 580T,СМУ г. Омск,0.42,0.17,0.25,0.0,0.00,6.1,43.5,39.9
7984ТК72,2026-02-04,Вечер,Кран гусеничный iHi CCH-700,"",0.00,0.00,0.00,0.0,0.00,4.0,0.0,0.0
7984ТК72,2026-02-04,День,Кран гусеничный iHi CCH-700,"",0.00,0.00,0.00,0.0,0.00,4.0,0.0,0.0
7984ТК72,2026-02-05,Вечер,Кран гусеничный iHi CCH-700,"",0.00,0.00,0.00,0.0,0.00,4.0,0.0,0.0
7984ТК72,2026-02-05,День,Кран гусеничный iHi CCH-700,"",0.00,0.00,0.00,0.0,0.00,4.0,0.0,0.0
7984ТК72,2026-02-06,Вечер,Кран гусеничный iHi CCH-700,СМУ г. Тобольск,12.00,12.00,0.00,29.6,2.47,4.0,100.0,100.0
7984ТК72,2026-02-06,День,Кран гусеничный iHi CCH-700,СМУ г. Тобольск,7.92,7.45,0.47,13.0,1.74,4.0,100.0,94.1
7984ТК72,2026-02-07,Вечер,Кран гусеничный iHi CCH-700,СМУ г. Тобольск,11.99,11.99,0.00,39.5,3.29,4.0,100.0,100.0
7984ТК72,2026-02-07,День,Кран гусеничный iHi CCH-700,СМУ г. Тобольск,12.00,8.23,3.77,21.4,2.60,4.0,74.8,68.6
7984ТК72,2026-02-08,Вечер,Кран гусеничный iHi CCH-700,СМУ г. Тобольск,11.99,11.51,0.48,31.2,2.71,4.0,100.0,96.0
7984ТК72,2026-02-08,День,Кран гусеничный iHi CCH-700,СМУ г. Тобольск,12.00,7.67,4.33,21.7,2.83,4.0,69.7,63.9
7984ТК72,2026-02-09,Вечер,Кран гусеничный iHi CCH-700,СМУ г. Тобольск,11.97,0.00,11.97,-0.5,0.00,4.0,0.0,0.0
7984ТК72,2026-02-09,День,Кран гусеничный iHi CCH-700,СМУ г. Тобольск,12.00,8.23,3.77,22.3,2.71,4.0,74.9,68.6
7984ТК72,2026-02-10,Вечер,Кран гусеничный iHi CCH-700,СМУ г. Тобольск,11.93,0.00,11.93,-0.1,0.00,4.0,0.0,0.0
7984ТК72,2026-02-10,День,Кран гусеничный iHi CCH-700,СМУ г. Тобольск,11.94,0.00,11.94,-0.4,0.00,4.0,0.0,0.0
7984ТК72,2026-02-11,Вечер,Кран гусеничный iHi CCH-700,СМУ г. Тобольск,11.99,0.00,11.99,0.0,0.00,4.0,0.0,0.0
7984ТК72,2026-02-11,День,Кран гусеничный iHi CCH-700,СМУ г. Тобольск,11.98,0.00,11.98,-0.1,0.00,4.0,0.0,0.0
7985ТК72,2026-02-04,Вечер,Кран гусеничный iHi CCH-700,"",0.00,0.00,0.00,0.0,0.00,4.0,0.0,0.0
7985ТК72,2026-02-04,День,Кран гусеничный iHi CCH-700,"",0.00,0.00,0.00,0.0,0.00,4.0,0.0,0.0
7985ТК72,2026-02-05,Вечер,Кран гусеничный iHi CCH-700,"",0.00,0.00,0.00,0.0,0.00,4.0,0.0,0.0
7985ТК72,2026-02-05,День,Кран гусеничный iHi CCH-700,"",0.00,0.00,0.00,0.0,0.00,4.0,0.0,0.0
7985ТК72,2026-02-06,Вечер,Кран гусеничный iHi CCH-700,"",0.00,0.00,0.00,0.0,0.00,4.0,0.0,0.0
7985ТК72,2026-02-06,День,Кран гусеничный iHi CCH-700,"",0.00,0.00,0.00,0.0,0.00,4.0,0.0,0.0
7985ТК72,2026-02-07,Вечер,Кран гусеничный iHi CCH-700,"",0.00,0.00,0.00,0.0,0.00,4.0,0.0,0.0
7985ТК72,2026-02-07,День,Кран гусеничный iHi CCH-700,"",0.00,0.00,0.00,0.0,0.00,4.0,0.0,0.0
7985ТК72,2026-02-08,Вечер,Кран гусеничный iHi CCH-700,"",0.00,0.00,0.00,0.0,0.00,4.0,0.0,0.0
7985ТК72,2026-02-08,День,Кран гусеничный iHi CCH-700,"",0.00,0.00,0.00,0.0,0.00,4.0,0.0,0.0
7985ТК72,2026-02-09,Вечер,Кран гусеничный iHi CCH-700,"",0.00,0.00,0.00,0.0,0.00,4.0,0.0,0.0
7985ТК72,2026-02-09,День,Кран гусеничный iHi CCH-700,"",0.00,0.00,0.00,0.0,0.00,4.0,0.0,0.0
7985ТК72,2026-02-10,Вечер,Кран гусеничный iHi CCH-700,"",0.00,0.00,0.00,0.0,0.00,4.0,0.0,0.0
7985ТК72,2026-02-10,День,Кран гусеничный iHi CCH-700,"",0.00,0.00,0.00,0.0,0.00,4.0,0.0,0.0
7985ТК72,2026-02-11,День,Кран гусеничный iHi CCH-700,"",0.00,0.00,0.00,0.0,0.00,4.0,0.0,0.0
8099ОА72,2026-02-04,Вечер,Кран гусеничный Hitachi Sumitomo SCX1000A-3,СМУ г. Тобольск,11.97,2.88,9.09,8.6,2.99,10.0,26.2,24.1
8099ОА72,2026-02-04,День,Кран гусеничный Hitachi Sumitomo SCX1000A-3,СМУ г. Тобольск,11.98,10.30,1.68,33.4,3.24,10.0,93.8,86.0
8099ОА72,2026-02-05,Вечер,Кран гусеничный Hitachi Sumitomo SCX1000A-3,СМУ г. Тобольск,0.47,0.07,0.40,0.5,7.26,10.0,15.9,14.6
8099ОА72,2026-02-05,День,Кран гусеничный Hitachi Sumitomo SCX1000A-3,СМУ г. Тобольск,11.97,9.44,2.53,42.0,4.45,10.0,86.0,78.9
8099ОА72,2026-02-06,Вечер,Кран гусеничный Hitachi Sumitomo SCX1000A-3,СМУ г. Тобольск,11.97,3.62,8.35,10.8,2.98,10.0,33.0,30.2
8099ОА72,2026-02-06,День,Кран гусеничный Hitachi Sumitomo SCX1000A-3,СМУ г. Тобольск,11.48,9.25,2.23,37.8,4.09,10.0,87.9,80.6
8099ОА72,2026-02-07,Вечер,Кран гусеничный Hitachi Sumitomo SCX1000A-3,СМУ г. Тобольск,11.97,2.24,9.73,13.0,5.81,10.0,20.4,18.7
8099ОА72,2026-02-07,День,Кран гусеничный Hitachi Sumitomo SCX1000A-3,СМУ г. Тобольск,11.97,8.82,3.15,35.2,3.99,10.0,80.4,73.7
8099ОА72,2026-02-08,Вечер,Кран гусеничный Hitachi Sumitomo SCX1000A-3,СМУ г. Тобольск,11.97,0.71,11.26,-0.1,-0.14,10.0,6.5,6.0
8099ОА72,2026-02-08,День,Кран гусеничный Hitachi Sumitomo SCX1000A-3,СМУ г. Тобольск,11.98,8.30,3.68,25.2,3.04,10.0,75.6,69.3
8099ОА72,2026-02-09,Вечер,Кран гусеничный Hitachi Sumitomo SCX1000A-3,СМУ г. Тобольск,11.97,2.04,9.93,5.9,2.90,10.0,18.6,17.0
8099ОА72,2026-02-09,День,Кран гусеничный Hitachi Sumitomo SCX1000A-3,СМУ г. Тобольск,11.97,9.16,2.81,33.4,3.65,10.0,83.5,76.5
8099ОА72,2026-02-10,Вечер,Кран гусеничный Hitachi Sumitomo SCX1000A-3,СМУ г. Тобольск,0.47,0.00,0.47,0.0,0.00,10.0,0.0,0.0
8099ОА72,2026-02-10,День,Кран гусеничный Hitachi Sumitomo SCX1000A-3,СМУ г. Тобольск,11.97,10.25,1.72,47.1,4.59,10.0,93.4,85.7
8264ОВ72,2026-02-04,Вечер,Кран гусеничный Sennebogen 5500R,СМУ г. Тверь,12.00,8.67,3.33,59.7,6.89,10.0,78.9,72.3
8264ОВ72,2026-02-04,День,Кран гусеничный Sennebogen 5500R,СМУ г. Тверь,11.99,8.75,3.24,61.2,6.99,10.0,79.6,73.0
8264ОВ72,2026-02-05,Вечер,Кран гусеничный Sennebogen 5500R,СМУ г. Тверь,12.00,8.83,3.17,45.7,5.18,10.0,80.3,73.6
8264ОВ72,2026-02-05,День,Кран гусеничный Sennebogen 5500R,СМУ г. Тверь,12.00,8.47,3.53,48.2,5.69,10.0,77.0,70.6
8264ОВ72,2026-02-06,Вечер,Кран гусеничный Sennebogen 5500R,СМУ г. Тверь,12.00,6.92,5.08,46.5,6.72,10.0,62.9,57.7
8264ОВ72,2026-02-06,День,Кран гусеничный Sennebogen 5500R,СМУ г. Тверь,9.50,6.64,2.86,31.5,4.75,10.0,76.3,69.9
8264ОВ72,2026-02-07,Вечер,Кран гусеничный Sennebogen 5500R,СМУ г. Тверь,12.00,8.15,3.85,53.8,6.61,10.0,74.1,67.9
8264ОВ72,2026-02-07,День,Кран гусеничный Sennebogen 5500R,СМУ г. Тверь,12.00,9.22,2.77,44.8,4.86,10.0,83.9,76.9
8264ОВ72,2026-02-08,Вечер,Кран гусеничный Sennebogen 5500R,СМУ г. Тверь,12.00,8.62,3.38,55.6,6.45,10.0,78.4,71.9
8264ОВ72,2026-02-08,День,Кран гусеничный Sennebogen 5500R,СМУ г. Тверь,12.00,8.92,3.08,55.0,6.17,10.0,81.1,74.3
8264ОВ72,2026-02-09,Вечер,Кран гусеничный Sennebogen 5500R,СМУ г. Тверь,12.00,9.15,2.84,54.8,5.99,10.0,83.3,76.3
8264ОВ72,2026-02-09,День,Кран гусеничный Sennebogen 5500R,СМУ г. Тверь,12.00,9.23,2.76,69.4,7.52,10.0,84.0,77.0
8264ОВ72,2026-02-10,Вечер,Кран гусеничный Sennebogen 5500R,СМУ г. Тверь,2.50,2.32,0.18,13.0,5.60,10.0,100.0,93.0
8264ОВ72,2026-02-10,День,Кран гусеничный Sennebogen 5500R,СМУ г. Тверь,12.00,9.13,2.87,54.2,5.94,10.0,83.0,76.1
8264ОВ72,2026-02-11,День,Кран гусеничный Sennebogen 5500R,СМУ г. Тверь,2.50,1.36,1.14,7.3,5.37,10.0,59.4,54.4
8526ОВ72,2026-02-04,Вечер,Экскаватор Liebherr A916,СМУ г. Тверь,0.49,0.49,0.00,0.8,1.63,12.5,100.0,100.0
8526ОВ72,2026-02-04,День,Экскаватор Liebherr A916,"",0.00,0.00,0.00,0.0,0.00,12.5,0.0,0.0
8526ОВ72,2026-02-05,Вечер,Экскаватор Liebherr A916,СМУ г. Тверь,11.99,7.59,4.41,20.4,2.69,12.5,69.0,63.2
8526ОВ72,2026-02-05,День,Экскаватор Liebherr A916,СМУ г. Тверь,11.49,5.24,6.24,12.4,2.37,12.5,49.8,45.7
8526ОВ72,2026-02-06,Вечер,Экскаватор Liebherr A916,СМУ г. Тверь,11.94,6.95,4.99,41.6,5.98,12.5,63.5,58.2
8526ОВ72,2026-02-06,День,Экскаватор Liebherr A916,СМУ г. Тверь,11.99,7.76,4.23,35.6,4.59,12.5,70.6,64.7
8526ОВ72,2026-02-07,Вечер,Экскаватор Liebherr A916,СМУ г. Тверь,12.00,6.33,5.67,38.3,6.05,12.5,57.5,52.7
8526ОВ72,2026-02-07,День,Экскаватор Liebherr A916,СМУ г. Тверь,12.00,6.02,5.98,31.3,5.20,12.5,54.7,50.2
8526ОВ72,2026-02-08,Вечер,Экскаватор Liebherr A916,СМУ г. Тверь,3.37,1.65,1.73,5.3,3.22,12.5,53.3,48.9
8526ОВ72,2026-02-08,День,Экскаватор Liebherr A916,СМУ г. Тверь,12.00,8.98,3.01,56.0,6.23,12.5,81.7,74.9
8526ОВ72,2026-02-09,Вечер,Экскаватор Liebherr A916,СМУ г. Тверь,0.49,0.49,0.00,0.5,1.02,12.5,100.0,99.8
8526ОВ72,2026-02-09,День,Экскаватор Liebherr A916,СМУ г. Тверь,9.74,4.62,5.12,24.9,5.39,12.5,51.7,47.4
8526ОВ72,2026-02-10,Вечер,Экскаватор Liebherr A916,СМУ г. Тверь,11.94,6.47,5.46,33.9,5.24,12.5,59.2,54.2
8526ОВ72,2026-02-10,День,Экскаватор Liebherr A916,СМУ г. Тверь,9.46,6.99,2.47,41.7,5.97,12.5,80.6,73.9
8526ОВ72,2026-02-11,Вечер,Экскаватор Liebherr A916,СМУ г. Тверь,11.94,6.15,5.80,32.6,5.30,12.5,56.1,51.5
8526ОВ72,2026-02-11,День,Экскаватор Liebherr A916,СМУ г. Тверь,11.99,7.22,4.77,33.5,4.64,12.5,65.7,60.2
8527ОВ72,2026-02-04,Вечер,Бульдозер Liebherr PR 734 L,СМУ ВСЖМ,11.99,8.21,3.78,59.7,7.27,18.2,74.7,68.5
8527ОВ72,2026-02-04,День,Бульдозер Liebherr PR 734 L,СМУ ВСЖМ,12.00,9.08,2.92,50.7,5.59,18.2,82.5,75.6
8527ОВ72,2026-02-05,Вечер,Бульдозер Liebherr PR 734 L,СМУ ВСЖМ,12.00,9.55,2.45,73.3,7.67,18.2,86.9,79.6
8527ОВ72,2026-02-05,День,Бульдозер Liebherr PR 734 L,СМУ ВСЖМ,11.99,8.97,3.02,70.0,7.81,18.2,81.6,74.8
8527ОВ72,2026-02-06,Вечер,Бульдозер Liebherr PR 734 L,СМУ ВСЖМ,11.50,9.07,2.43,61.3,6.76,18.2,86.1,78.9
8527ОВ72,2026-02-06,День,Бульдозер Liebherr PR 734 L,СМУ ВСЖМ,0.49,0.49,0.00,-3.7,-7.49,18.2,100.0,99.9
